year,program,artist,appearances,song,tags,type,origin,associated_acts,members,MB_Producers,MB_MemberOf,Wiki_Summary,spotify_followers,spotify_popularity,artist_category
2018,NHK紅白歌合戦,サザンオールスターズ,5.0,勝手にシンドバッド,"ポップ, ロック, J-POP, ロック, ブルース, ソウル, ファンク, ラテン, レゲエ, フォーク, R&B, エレクトロ, オルタナティヴ, ロック, 歌謡曲",Group,"日本, 東京都, 渋谷区","高垣健, 新田一郎, 八木正生, 藤井丈司, 小林武史, 島健, 斎藤誠, 片山敦夫, 山本拓夫, 曽我淳一, 角谷仁宣, 金原千恵子, 包国充, 南谷成功, 小倉博和","桑田佳祐, （, ボーカル, ギター, ）, 関口和之, （, ベース, ）, 松田弘, （, ドラムス, ）, 原由子, （, キーボード, ボーカル）, 野沢秀行, （, パーカッション, ）",情報なし,"大森隆志, 原由子, 桑田佳祐, 松田弘, 野沢秀行, 関口和之",サザンオールスターズ（英語: Southern All Stars）は、日本の5人組ロックバンド[注釈 1]。長年に渡る活動と功績がゆえに「国民的ロックバンド」と称されることもある。所属芸能事務所はアミューズ、所属レコード会社はビクターエンタテインメント、所属レーベルはタイシタレーベル。略称は「サザン」「SAS」。公式ファンクラブ名は「サザンオールスターズ応援団」。,,,男女混合グループ
2018,NHK紅白歌合戦,三代目 J Soul Brothers,7.0,R.Y.U.S.E.I.,"J-POP, EDM",Group,日本,HIRO,"NAOTO, 小林直己, ELLY, 山下健二郎, 岩田剛典, 今市隆二, ØMI",情報なし,"ELLY, 今市隆二, 岩田剛典, 小林修己, NAOTO, 登坂広臣, 山下健二郎",三代目 J SOUL BROTHERS from EXILE TRIBE（さんだいめ・ジェイ・ソウル・ブラザーズ・フロム・エグザイル・トライブ）は、日本のダンス&ボーカルグループ。J Soul Brothersの三代目として2010年に結成された。所属事務所はLDH JAPAN。レーベルはrhythm zone。,6989.0,18.0,男性グループ
2018,NHK紅白歌合戦,三山ひろし,4.0,いごっそ魂〜けん玉世界記録への道、再び〜,演歌,ソロ,"日本, 高知県, 南国市",,,情報なし,情報なし,三山 ひろし（みやま ひろし、1980年9月17日 - ）は、日本の演歌歌手。高知県南国市出身。,15015.0,33.0,男性ソロ
2018,NHK紅白歌合戦,三浦大知,2.0,Be Myself 〜紅白スペシャル〜,"R&B, J-POP, ポップ",ソロ,"日本, 沖縄県","KREVA, Folder",,情報なし,"Folder, RADIO MONKEES",概要なし,10.0,0.0,男性ソロ
2018,NHK紅白歌合戦,丘みどり,2.0,鳰の湖,演歌,ソロ,"日本, 兵庫県, 姫路市",,,情報なし,情報なし,丘 みどり（おか みどり、1984年（昭和59年）7月26日 - ）は、日本の女性演歌歌手。兵庫県姫路市出身。所属事務所はアービング。,15189.0,32.0,女性ソロ
2018,NHK紅白歌合戦,乃木坂46,4.0,帰り道は遠回りしたくなる,J-POP,Group,日本,"Sony Music Entertainment, 秋元康","現メンバー, を参照",情報なし,"永島聖羅, 深川麻衣, 伊藤万理華, 中元日芽香, 川村真洋, 生駒里奈, 斎藤ちはる, 若月佑美, 能條愛未, 川後陽菜, 西野七瀬, 衛藤美彩, 斉藤優里, 桜井玲香, 井上小百合, 中田花奈, 松村沙友理, 高山一実, 生田絵梨花, 星野みなみ, 樋口日奈, 和田まあや, 齋藤飛鳥, 秋元真夏, 白石麻衣, 伊藤純奈, 伊藤かりん, 堀未央奈, 渡辺みり愛, 新内眞衣, 山崎怜奈, 鈴木絢音, 寺田蘭世, 佐々木琴子, 北野日奈子, 西川七海, 松井玲奈, 相楽伊織, 伊藤かりん, 寺田蘭世, 大園桃子, 山下美月, 阪口珠美, 向井葉月, 与田祐希, 伊藤理々杏, 岩本蓮加, 久保史緒里, 中村麗乃, 佐藤楓, 梅澤美波, 吉田綾乃クリスティー, 早川聖来, 遠藤さくら, 賀喜遥香, 金川紗耶, 掛橋沙耶香, 北川悠理, 清宮レイ, 柴田柚菜, 田村真佑, 筒井あやめ, 矢久保美緒, 林瑠奈, 黒見明香, 松尾美佑, 佐藤璃果, 弓木奈於, 一ノ瀬美空, 池田瑛紗, 井上和, 五百城茉央, 川﨑桜, 中西アルノ, 小川彩, 岡本姫奈, 奥田いろは, 菅原咲月, 冨里奈央, 海邉朱莉, 川端晃菜, 大越ひなの, 愛宕心響, 増田三莉音, 瀬戸口心月, 矢田萌華, 小津玲奈, 長嶋凛桜, 森平麗心, 鈴木佑捺",概要なし,263.0,11.0,女性グループ
2018,NHK紅白歌合戦,五木ひろし,48.0,VIVA・LA・VIDA! 〜生きてるっていいね!〜,"演歌, 歌謡曲",ソロ,"日本, 福井県, 三方郡",,,情報なし,情報なし,五木 ひろし（いつき ひろし、1948年〈昭和23年〉3月14日 - ） は、日本の歌手、作曲家、俳優。現在は演歌歌手として記されることが多い。京都府生まれ、福井県三方郡美浜町出身。所属事務所は株式会社五木プロモーション。レコード会社は、ファイブズ・エンタテインメント。妻は元女優の和由布子。,60409.0,43.0,男性ソロ
2018,NHK紅白歌合戦,刀剣男士,1.0,刀剣乱舞 〜出陣! 紅白歌合戦〜,育成シミュレーション,Group,,,,情報なし,情報なし,ページなし,13542.0,52.0,その他
2018,NHK紅白歌合戦,北島三郎,51.0,まつり,"演歌, 歌謡曲",ソロ,"日本, 北海道, 上磯郡, 知内村（現, 知内町, ）",,,情報なし,情報なし,北島 三郎（きたじま さぶろう、1936年〈昭和11年〉10月4日 - ）は、日本の演歌歌手、俳優、ミュージシャン、馬主。東京都八王子市在住。,37562.0,39.0,男性ソロ
2018,NHK紅白歌合戦,北島兄弟,1.0,ブラザー,"歌謡曲, 演歌",Group,Japan,,,情報なし,"バカボン鈴木, 窪田晴男, 窪田晴男, バカボン鈴木, 松永俊弥, サエキけんぞう, 矢代恒彦, 中原信雄",北島兄弟（きたじまきょうだい）は、日本の演歌デュオである。メンバーは2023年まで北島音楽事務所に所属していた北山たけしと大江裕。,581.0,8.0,その他
2018,NHK紅白歌合戦,坂本冬美,30.0,夜桜お七,"演歌, 歌謡曲, J-POP",femaleソロ,"日本, 和歌山県, 西牟婁郡, 上富田町",,,情報なし,HIS,坂本 冬美（さかもと ふゆみ、本名同じ、1967年〈昭和42年〉3月30日 - ）は、日本の演歌歌手。,114245.0,45.0,女性ソロ
2018,NHK紅白歌合戦,天童よしみ,23.0,ソーラン祭り節2018〜どさんこver.〜,"演歌, 歌謡曲, アニメソング",ソロ,"日本, 大阪府, 八尾市",,,情報なし,情報なし,天童 よしみ（てんどう よしみ、本名：吉田 芳美〈よしだ よしみ〉、1954年〈昭和29年〉9月26日 - ）は、日本の女性演歌歌手、女優。,25659.0,34.0,女性ソロ
2018,NHK紅白歌合戦,宮本浩次,1.0,獣ゆく細道,"シンガーソングライター, 歌謡曲",maleソロ,Kita,,,情報なし,エレファントカシマシ,宮本浩次（みやもと こうじ、みやもと ひろじ）,507.0,1.0,男性ソロ
2018,NHK紅白歌合戦,山内惠介,4.0,さらせ冬の嵐〜刀剣男士コラボスペシャル〜,演歌,ソロ,"日本, 福岡県",,,情報なし,情報なし,山内 惠介（やまうち けいすけ、1983年5月31日 - ）は、日本の演歌歌手。福岡県糸島郡前原町（後の前原市、現在の糸島市）出身。星座は双子座。身長178cm、体重58kg。血液型O型。「演歌界の貴公子」とも呼ばれる。愛称は、惠(けい)ちゃん。,,,男性ソロ
2018,NHK紅白歌合戦,島津亜矢,5.0,時代,"演歌, J-POP, など",ソロ,"日本, 熊本県, 鹿本郡, 植木町, （現：, 熊本市, 北区, ）",,,情報なし,情報なし,島津 亜矢（しまづ あや、1971年（昭和46年）3月28日 - ）は日本の女性演歌歌手。本名は島津 亜矢子（しまづ あやこ）。熊本県鹿本郡植木町（現：熊本市北区）出身。オフィス風所属。,31820.0,38.0,女性ソロ
2018,NHK紅白歌合戦,嵐,10.0,嵐×紅白スペシャルメドレー[• 22],"J-POP, ダンス, バンド",Group,Honolulu,,,情報なし,"相葉雅紀, 松本潤, 二宮和也, 大野智, 櫻井翔",嵐（あらし、英語: storm）は、激しく吹く風、強風、暴風、損害を引き起こすような強風を指す言葉で、暴風雨のように雨や雪、雷を伴うものも含む。,14438900.0,84.0,その他
2018,NHK紅白歌合戦,星野源,4.0,アイデア,"J-POP, フォーク, ダンス",ソロ,"日本, 埼玉県, 川口市","SAKEROCK, （2000年 - 2015年）, 河村""カースケ""智康, ハマ, オカモト, 長岡亮介, ほか",,情報なし,SAKEROCK,星野 源（ほしの げん、1981年1月28日 - ）は、日本の音楽家、俳優、文筆家。埼玉県出身。妻は女優の新垣結衣。,,,男性ソロ
2018,NHK紅白歌合戦,松任谷由実,3.0,私が好きなユーミンのうた〜紅白スペシャル〜[• 18],"ポップ, ロック, ポップ, ジャズ, ジャズ, ロック, ニューミュージック, ワールド, ラテン, シティ, ポップ",femaleソロ,"日本, 東京都, 八王子市","かまやつひろし, 村井邦彦, 川添象郎, ティン, パン, アレー, 松任谷正隆",,情報なし,情報なし,松任谷 由実（まつとうや ゆみ、1954年1月19日 - ）は、日本のシンガーソングライターである。本名同じ。旧姓名および旧芸名は、荒井 由実（あらい ゆみ）。愛称は「ユーミン(Yuming)」。夫はアレンジャー・松任谷正隆で、彼女の音楽プロデューサーを務める。,1188092.0,57.0,女性ソロ
2018,NHK紅白歌合戦,松田聖子,22.0,SEIKO DREAM MEDLEY 2018[• 16],"歌謡曲, ポップ, J-POP, ジャズ",ソロ,"日本, 福岡県, 三潴郡, 筑邦町, 荒木（現：, 久留米市, 荒木町, ）","若松宗雄, （1980年 - 1989年, 2000年 - 2003年）, 大村雅朗, （1980年 - 1989年）, 松本隆, （1981年 - 1988年, 1999年, 2015年）, 小倉良, （1992年 - 1998年, 2000年, 2002年, 2005年 - 2015年）, 原田真二, （2000年 - 2004年）",,情報なし,情報なし,松田 聖子（まつだ せいこ、1962年〈昭和37年〉3月10日 - ）は、日本の歌手、女優、アイドル、シンガーソングライター。,472927.0,59.0,女性ソロ
2018,NHK紅白歌合戦,椎名林檎,6.0,獣ゆく細道,"J-POP, ジャズ, ロック, オルタナティヴ, ロック",femaleソロ,"日本, 埼玉県, 浦和市, （現, さいたま市, 浦和区, ）","東京事変, 亀田誠治, 斎藤ネコ, 井上雨迩, 中山信彦, 村田陽一, 児玉裕一",,情報なし,"東京事変, 東京事変, 東京事変",概要なし,53.0,11.0,女性ソロ
2018,NHK紅白歌合戦,欅坂46,3.0,ガラスを割れ!,J-POP,Group,日本,"Sony Music Entertainment, 秋元康, （プロデューサー）","現メンバー, を参照",情報なし,"米谷奈々未, 今泉佑唯, 志田愛佳, 織田奈那, 鈴本美愉, 長沢菜々香, 石森虹花, 佐藤詩織, 守屋茜, 渡辺梨加, 渡邉理佐, 原田葵, 尾関梨香, 菅井友香, 土生瑞穂, 小林由依, 小池美波, 齋藤冬優花, 上村莉菜, 長濱ねる, 松平璃子, 関有美子, 藤吉夏鈴, 井上梨名, 松田里奈, 森田ひかる, 武元唯衣, 田村保乃, 山﨑天, 遠藤光莉, 幸阪茉里乃, 増本綺良, 守屋麗奈, 大沼晶保, 大園玲, 石森璃花, 小島凪紗, 的野美青, 向井純葉, 村井優, 村山美羽, 中嶋優月, 小田倉麗奈, 谷口愛季, 山下瞳月, 遠藤理子",概要なし,,,女性グループ
2018,NHK紅白歌合戦,水森かおり,16.0,水に咲く花・支笏湖へ〜イリュージョンスペシャル〜,演歌,ソロ,"東京都, 北区",,,情報なし,情報なし,概要なし,7382.0,32.0,女性ソロ
2018,NHK紅白歌合戦,氷川きよし,19.0,勝負の花道〜世界に響く和太鼓SP〜,"演歌, J-POP, ロック",ソロ,"日本, 福岡県, 福岡市, 南区",,,情報なし,情報なし,氷川 きよし（ひかわ きよし、1977年〈昭和52年〉9月6日 - ）は、日本の歌手。レコード会社は日本コロムビア。KIIZNA所属。,30838.0,44.0,男性ソロ
2018,NHK紅白歌合戦,石川さゆり,41.0,天城越え,"演歌, 歌謡曲, J-POP",ソロ,"日本, 熊本県, 飽託郡, 飽田村, （後の, 飽田町, 現, 熊本市, 南区, ）",,,情報なし,怪物舞踏団,石川 さゆり（いしかわ さゆり、1958年1月30日 - ）は、日本の演歌歌手、女優。所属レコード会社はテイチクエンタテインメント、所属事務所はさゆり音楽舎。熊本県飽託郡飽田村（現・熊本市南区）出身。,57135.0,44.0,女性ソロ
2018,NHK紅白歌合戦,福山雅治,11.0,2018スペシャルメドレー[• 9][• 10],"J-POP, ポップ, ロック, ロックンロール, グランジ, ラテン",maleソロ,Nagasaki,"井上鑑, KOH",,情報なし,チーム・アミューズ!!,福山 雅治（ふくやま まさはる、1969年〈昭和44年〉2月6日 - ）は、日本のシンガーソングライター、俳優。所属事務所はアミューズ。所属レコード会社はユニバーサルミュージック。公式ファンクラブは「BROS.」（日本国外居住者は「BROS.+」）。愛称はましゃ。ラジオDJや写真家としても活動。妻は女優の吹石一恵。 義父は元プロ野球選手の吹石徳一。,1060441.0,57.0,男性ソロ
2018,NHK紅白歌合戦,米津玄師,1.0,Lemon[• 19],"J-POP, ロック",maleソロ,"日本, 徳島県, 徳島市","蔦谷好位置, （2014年 - 2017年）, 坂東祐大, （2019年 - 2023年） ほか",,情報なし,情報なし,米津 玄師（よねづ けんし[注釈 2]、英語: Kenshi Yonezu、1991年〈平成3年〉3月10日 - ）は、日本のシンガーソングライター、音楽プロデューサー、イラストレーター、映像作家。本名同じ。ボカロPとしての名義は、ハチ。別名義として、蛙屋（かわずや）という名義も存在した。,153.0,0.0,男性ソロ
2018,NHK紅白歌合戦,純烈,1.0,プロポーズ,ムード歌謡,男性グループ,日本,,"酒井一圭, 白川裕二郎, 後上翔太",情報なし,"後上翔太, 小田井涼平, 酒井一圭, 白川裕二郎",純烈（じゅんれつ）は、日本の3人組男性歌謡コーラス・グループ。G-STAR.PRO所属。「親孝行、紅白歌合戦出場、全国47都道府県で唄うこと」を結成以来の目標として掲げている。2022年1月から目標に加えた「2024年日本武道館公演開催」は目標を達成。新たな目標として「10年連続 紅白歌合戦出演」「2027年 大阪城ホール」「2028年 2度目の日本武道館」を具体的目標として掲げたが、メンバーもファンも共に元気で長く活動していきたいという目標が根底にある。メンバー3人の平均身長は183cmを超える。,128.0,7.0,男性グループ
2018,NHK紅白歌合戦,西野カナ,9.0,トリセツ,"J-POP, R&B",femaleソロ,"日本, 三重県, 松阪市","GIORGIO 13 CANCEMI, DJ Mass MAD Izm*, 山口隆志",,情報なし,情報なし,概要なし,1956178.0,66.0,女性ソロ
2018,NHK紅白歌合戦,郷ひろみ,31.0,GOLDFINGER '99〜GO! GO! 2018〜,"ポップス, R&B, ソウル, ディスコ, ラテン",ソロ,"日本, 福岡県","酒井政利, 筒美京平, 萩田光雄, 井上鑑, 坂本龍一, 大村雅朗, 唐木裕史",,情報なし,情報なし,郷 ひろみ（ごう ひろみ、1955年〈昭和30年〉10月18日 - ）は、日本の男性歌手、俳優、タレント、実業家、アイドル。新御三家の1人。本名は原武 裕美。福岡県出身。所属芸能事務所はバーニングプロダクション。所属レコード会社はソニー・ミュージックエンタテインメントで、レーベルはソニー・ミュージックレーベルズ内のSony Records。男性ソロアーティストとして歴代4位のCDシングルセールスを誇る。身長176cm。,49481.0,48.0,男性ソロ
2018,NHK紅白歌合戦,関ジャニ∞,7.0,ここに,"ロック, ポップ, ロック, J-POP, 演歌",男性グループ,"日本, 大阪府",,"横山裕, （, ボーカル, パーカッション, トランペット, ギター, ）, 村上信五, （ボーカル, キーボード, ）, 丸山隆平, （ボーカル, ベース, ）, 安田章大, （メインボーカル, ギター）, 大倉忠義, （ボーカル, ドラムス, ）",情報なし,"THE BLACK MAGES, The Star Onions, The Hanjuku Mages, コナミ矩形波倶楽部",SUPER EIGHT（スーパーエイト）は、日本の男性アイドルグループ、ロックバンド。所属事務所はSTARTO ENTERTAINMENT。所属レーベルは自身が設立した自主レーベルのINFINITY RECORDS[注 4]。公式ファンネームは「eighter」（エイター）[注 5]。2024年2月4日より関ジャニ∞（かんジャニエイト）から現名称にグループ名を変更した。,,,男性ソロ
